title;author;booklink;ratingscount;rating;genre1;genre2;genre3;genre4
The Deliberate Dumbing Down of America: A Chronological Paper Trail (Paperback);Charlotte Thomson Iserbyt;https://goodreads.com/book/show/225849.The_Deliberate_Dumbing_Down_of_America;144;4,26;Education;Nonfiction;History;Politics
The Most Dangerous Book in the World: 9/11 as Mass Ritual (Paperback);S.K. Bain;https://goodreads.com/book/show/15850477-the-most-dangerous-book-in-the-world;157;3,79;Nonfiction;History;Politics;War
The Scarlatti Inheritance (Paperback);Robert Ludlum;https://goodreads.com/book/show/31266.The_Scarlatti_Inheritance;11866;3,84;Thriller;Fiction;Mystery;Spy Thriller
Days of Blood & Starlight (Daughter of Smoke & Bone, #2);Laini Taylor;https://goodreads.com/book/show/12812550-days-of-blood-starlight;123087;4,19;Fantasy;Young Adult;Romance;Fantasy
Noble Beginnings (Jack Noble #1);L.T. Ryan;https://goodreads.com/book/show/30359743-noble-beginnings;10273;3,80;Thriller;Mystery;Fiction;Action
The Brotherhood: The Secret World Of The Freemasons (Paperback);Stephen   Knight;https://goodreads.com/book/show/604715.The_Brotherhood;149;3,38;History;Nonfiction;Politics;Religion
The Mozart Conspiracy (Ben Hope #2);Scott Mariani;https://goodreads.com/book/show/9888794-the-mozart-conspiracy;4321;3,88;Thriller;Fiction;Mystery;Adventure
Code to Zero (Paperback);Ken Follett;https://goodreads.com/book/show/5052.Code_to_Zero;14905;3,71;Fiction;Thriller;Historical;Historical Fiction
The Third Bullet (Bob Lee Swagger, #8);Stephen Hunter;https://goodreads.com/book/show/13547517-the-third-bullet;3750;3,85;Fiction;Thriller;Mystery;Mystery
Freedom™ (Daemon, #2);Daniel Suarez;https://goodreads.com/book/show/8488830-freedom;23578;4,27;Science Fiction;Fiction;Science Fiction;Cyberpunk
Gone Girl (Paperback);Gillian Flynn;https://goodreads.com/book/show/19288043-gone-girl;1977449;4,06;Fiction;Mystery;Thriller;Mystery
The Mothman Prophecies (Paperback);John A. Keel;https://goodreads.com/book/show/567682.The_Mothman_Prophecies;3015;3,54;Nonfiction;Fantasy;Paranormal;Horror
Weird Scenes Inside the Canyon: Laurel Canyon, Covert Ops & the Dark Heart of the Hippy Dream (Paperback);David McGowan;https://goodreads.com/book/show/18617616-weird-scenes-inside-the-canyon;433;3,64;History;Nonfiction;Music;Crime
Make Me (Jack Reacher, #20);Lee Child;https://goodreads.com/book/show/23664710-make-me;49897;3,98;Thriller;Fiction;Mystery;Mystery
Red Sparrow (Red Sparrow Trilogy, #1);Jason  Matthews;https://goodreads.com/book/show/15803037-red-sparrow;37731;3,96;Fiction;Thriller;Mystery;Spy Thriller
The Girl in the Spider's Web (Millennium, #4);David Lagercrantz;https://goodreads.com/book/show/25074850-the-girl-in-the-spider-s-web;115706;3,76;Fiction;Mystery;Thriller;Mystery
Winter (The Lunar Chronicles, #4);Marissa Meyer;https://goodreads.com/book/show/13206900-winter;155530;4,48;Fantasy;Young Adult;Science Fiction;Romance
A Court of Mist and Fury (A Court of Thorns and Roses, #2);Sarah J. Maas;https://goodreads.com/book/show/17927395-a-court-of-mist-and-fury;228697;4,68;Fantasy;Romance;Young Adult;New Adult
60 Greatest Conspiracies Of All Time - History's Biggest Mysteries, Cover-ups, And Cabals (Hardcover);Jonathan Vankin;https://goodreads.com/book/show/6814745-60-greatest-conspiracies-of-all-time---history-s-biggest-mysteries-cove;368;3,65;Nonfiction;History;Reference;Politics
The Woman in Cabin 10 (Hardcover);Ruth Ware;https://goodreads.com/book/show/28187230-the-woman-in-cabin-10;263250;3,68;Mystery;Fiction;Thriller;Thriller
Esoteric Hollywood: Sex, Cults and Symbols in Film (Paperback);Jay Dyer;https://goodreads.com/book/show/27219997-esoteric-hollywood;331;4,61;Philosophy;Politics;Nonfiction;Culture
A Gathering of Twine (The Spirals of Danu);Martin Adil-Smith;https://goodreads.com/book/show/18393748-a-gathering-of-twine;239;4,33;Horror;Gothic;Fiction;Fantasy
The Silent Corner (Jane Hawk, #1);Dean Koontz;https://goodreads.com/book/show/32148091-the-silent-corner;19728;3,96;Thriller;Mystery;Fiction;Suspense
War is a Racket: The Antiwar Classic by America's Most Decorated Soldier (Paperback);Smedley D. Butler;https://goodreads.com/book/show/198259.War_is_a_Racket;3039;4,29;Politics;History;Nonfiction;War
The Firm (Paperback);John Grisham;https://goodreads.com/book/show/5358.The_Firm;524693;4,01;Fiction;Thriller;Mystery;Suspense
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (ebook);David Grann;https://goodreads.com/book/show/29496076-killers-of-the-flower-moon;82739;4,10;Nonfiction;History;Crime;True Crime
Head On (Lock In, #2);John Scalzi;https://goodreads.com/book/show/35018901-head-on;11525;4,01;Science Fiction;Mystery;Fiction;Audiobook
Stone Cold (Camel Club, #3);David Baldacci;https://goodreads.com/book/show/627984.Stone_Cold;35217;4,13;Fiction;Thriller;Mystery;Suspense
The Romanov Prophecy (Paperback);Steve Berry;https://goodreads.com/book/show/75020.The_Romanov_Prophecy;19824;3,91;Fiction;Thriller;Historical;Historical Fiction
Nature's God (Historical Illuminatus Chronicles, #3);Robert Anton Wilson;https://goodreads.com/book/show/62583.Nature_s_God;563;4,05;Fiction;Fantasy;Historical;Historical Fiction
V for Vendetta (Hardcover);Alan Moore;https://goodreads.com/book/show/5805.V_for_Vendetta;238555;4,25;Sequential Art;Graphic Novels;Sequential Art;Comics
The Day of the Jackal (Paperback);Frederick Forsyth;https://goodreads.com/book/show/540020.The_Day_of_the_Jackal;102002;4,26;Fiction;Thriller;Mystery;Mystery
Gravity's Rainbow (Paperback);Thomas Pynchon;https://goodreads.com/book/show/415.Gravity_s_Rainbow;32003;4,03;Fiction;Classics;Science Fiction;Literature
Disclosure (Paperback);Michael Crichton;https://goodreads.com/book/show/7675.Disclosure;64994;3,78;Fiction;Thriller;Mystery;Suspense
100 Bullets, Vol. 1: First Shot, Last Call (Paperback);Brian Azzarello;https://goodreads.com/book/show/94510.100_Bullets_Vol_1;14302;3,83;Sequential Art;Comics;Sequential Art;Graphic Novels
JFK and the Unspeakable: Why He Died and Why It Matters (Hardcover);James W. Douglass;https://goodreads.com/book/show/2834255-jfk-and-the-unspeakable;1734;4,33;History;Nonfiction;Politics;Biography
The Rule of Four (Paperback);Ian Caldwell;https://goodreads.com/book/show/18431.The_Rule_of_Four;30817;3,22;Fiction;Mystery;Thriller;Historical
Legacy of Ashes: The History of the CIA (Hardcover);Tim Weiner;https://goodreads.com/book/show/970488.Legacy_of_Ashes;9535;3,90;History;Nonfiction;Politics;Spy Thriller
American Tabloid (Underworld USA #1);James Ellroy;https://goodreads.com/book/show/36064.American_Tabloid;13072;4,21;Fiction;Mystery;Crime;Mystery
Tinker, Tailor, Soldier, Spy (Paperback);John le Carré;https://goodreads.com/book/show/10073506-tinker-tailor-soldier-spy;60189;4,05;Fiction;Mystery;Thriller;Spy Thriller
Uglies (Uglies, #1);Scott Westerfeld;https://goodreads.com/book/show/24770.Uglies;517055;3,86;Young Adult;Science Fiction;Dystopia;Science Fiction
Cults, Conspiracies, and Secret Societies: The Straight Scoop on Freemasons, The Illuminati, Skull and Bones, Black Helicopters, The New World Order, and many, many more (Paperback);Arthur Goldwag;https://goodreads.com/book/show/6548264-cults-conspiracies-and-secret-societies;510;3,38;Nonfiction;History;Religion;Religion
The President's Vampire (Nathaniel Cade, #2);Christopher Farnsworth;https://goodreads.com/book/show/9440171-the-president-s-vampire;4845;4,01;Paranormal;Vampires;Fantasy;Urban Fantasy
May (Conspiracy 365 #5);Gabrielle Lord;https://goodreads.com/book/show/7066730-may;2050;4,19;Mystery;Young Adult;Adventure;Action
The Jennifer Morgue (Laundry Files, #2);Charles Stross;https://goodreads.com/book/show/14150.The_Jennifer_Morgue;11828;4,04;Science Fiction;Fantasy;Horror;Fantasy
The Judas Strain (Sigma Force, #4);James Rollins;https://goodreads.com/book/show/294046.The_Judas_Strain;26299;4,16;Thriller;Fiction;Adventure;Mystery
Leviathan (Leviathan, #1);Scott Westerfeld;https://goodreads.com/book/show/6050678-leviathan;80584;3,92;Science Fiction;Steampunk;Young Adult;Fantasy
Among the Truthers: A Journey Through America's Growing Conspiracist Underground (Hardcover);Jonathan Kay;https://goodreads.com/book/show/10578451-among-the-truthers;546;3,25;Nonfiction;Politics;History;Sociology
Snow Crash (Kindle Edition);Neal Stephenson;https://goodreads.com/book/show/40651883-snow-crash;213914;4,03;Science Fiction;Fiction;Science Fiction;Cyberpunk
A Scanner Darkly (Paperback);Philip K. Dick;https://goodreads.com/book/show/14817.A_Scanner_Darkly;75879;4,02;Science Fiction;Fiction;Science Fiction;Dystopia
Wall Street and the Rise of Hitler;Antony C. Sutton;https://goodreads.com/book/show/1532441.Wall_Street_and_the_Rise_of_Hitler;157;4,10;History;Politics;Economics;Nonfiction
The Apocalypse Watch (Paperback);Robert Ludlum;https://goodreads.com/book/show/865673.The_Apocalypse_Watch;7149;3,88;Fiction;Thriller;Spy Thriller;Espionage
A Clash of Kings  (A Song of Ice and Fire, #2);George R.R. Martin;https://goodreads.com/book/show/10572.A_Clash_of_Kings;704879;4,41;Fantasy;Fiction;Fantasy;Epic Fantasy
The Devil Colony (Sigma Force, #7);James Rollins;https://goodreads.com/book/show/7202829-the-devil-colony;21188;4,18;Thriller;Fiction;Adventure;Mystery
Rising Sun (Hardcover);Michael Crichton;https://goodreads.com/book/show/7668.Rising_Sun;44616;3,63;Fiction;Thriller;Mystery;Suspense
The Manson File: Myth and Reality of an Outlaw Shaman (Paperback);Nikolas Schreck;https://goodreads.com/book/show/13222282-the-manson-file;305;4,22;Crime;True Crime;Mystery;Crime
Dark Alliance: The CIA, the Contras, and the Crack Cocaine Explosion (Kindle Edition);Gary  Webb;https://goodreads.com/book/show/40718249-dark-alliance;1151;4,26;History;Nonfiction;Politics;Crime
Legend (Legend, #1);Marie Lu;https://goodreads.com/book/show/9275658-legend;370943;4,18;Young Adult;Science Fiction;Dystopia;Science Fiction
Bloodline (Sigma Force, #8);James Rollins;https://goodreads.com/book/show/13148921-bloodline;17835;4,24;Thriller;Fiction;Adventure;Mystery
On the Trail of the Assassins (Paperback);Jim Garrison;https://goodreads.com/book/show/166974.On_the_Trail_of_the_Assassins;1448;4,00;Nonfiction;History;Crime;True Crime
Ready Player One (Ready Player One, #1);Ernest Cline;https://goodreads.com/book/show/9969571-ready-player-one;718698;4,28;Science Fiction;Fiction;Young Adult;Fantasy
The Odessa File (Paperback);Frederick Forsyth;https://goodreads.com/book/show/149572.The_Odessa_File;49243;4,12;Fiction;Thriller;Historical;Historical Fiction
"Missing (Black Ops, #1; Conspiracy 365 #15)";Gabrielle Lord;https://goodreads.com/book/show/17315583-missing;263;4,28;Young Adult;Thriller;Mystery Thriller;Action
The Stepford Wives (Paperback);Ira Levin;https://goodreads.com/book/show/52350.The_Stepford_Wives;25380;3,74;Horror;Fiction;Science Fiction;Classics
The Lincoln Myth (Cotton Malone, #9);Steve Berry;https://goodreads.com/book/show/18310175-the-lincoln-myth;10495;3,84;Fiction;Thriller;Historical;Historical Fiction
Authority (Southern Reach, #2);Jeff VanderMeer;https://goodreads.com/book/show/18077769-authority;47827;3,50;Science Fiction;Fiction;Horror;Fantasy
The Scorch Trials (The Maze Runner, #2);James Dashner;https://goodreads.com/book/show/7631105-the-scorch-trials;396742;3,92;Young Adult;Science Fiction;Dystopia;Science Fiction
Area 7 (Shane Schofield, #2);Matthew Reilly;https://goodreads.com/book/show/144793.Area_7;14913;4,09;Thriller;Fiction;Action;Adventure
The Perception Deception or...It's ALL Bollocks-Yes, ALL of it (Paperback);David Icke;https://goodreads.com/book/show/17805227-the-perception-deception-or-it-s-all-bollocks-yes-all-of-it;256;4,28;Spirituality;Nonfiction;Politics;Philosophy
Operation Paperclip: The Secret Intelligence Program that Brought Nazi Scientists to America (Hardcover);Annie Jacobsen;https://goodreads.com/book/show/17333289-operation-paperclip;2347;3,99;History;Nonfiction;Science;War
The Three-Body Problem (Remembrance of Earth’s Past #1);Liu Cixin;https://goodreads.com/book/show/20518872-the-three-body-problem;94080;4,05;Science Fiction;Fiction;Cultural;China
The Enemy (Jack Reacher, #8);Lee Child;https://goodreads.com/book/show/231562.The_Enemy;82510;4,17;Thriller;Fiction;Mystery;Mystery
The Collapsing Empire (The Interdependency, #1);John Scalzi;https://goodreads.com/book/show/30078567-the-collapsing-empire;27685;4,10;Science Fiction;Fiction;Space;Space Opera
Don't Let Go (Hardcover);Harlan Coben;https://goodreads.com/book/show/34001659-don-t-let-go;35820;4,06;Mystery;Thriller;Fiction;Suspense
The Atrocity Archives (Laundry Files, #1);Charles Stross;https://goodreads.com/book/show/101869.The_Atrocity_Archives;19182;3,93;Science Fiction;Fantasy;Horror;Fantasy
The Firm (Mass Market Paperback);John Grisham;https://goodreads.com/book/show/452235.The_Firm;26433;4,01;Fiction;Thriller;Mystery;Mystery
You are STILL Being Lied To: The NEW Disinformation Guide to Media Distortion, Historical Whitewashes, and Cultural Myths (Paperback);Russ Kick;https://goodreads.com/book/show/3308819-you-are-still-being-lied-to;140;3,93;History;Nonfiction;Reference;Politics
Keep Out! Top Secret Places Governments Don't Want You to Know about (Paperback);Nick Redfern;https://goodreads.com/book/show/11298881-keep-out-top-secret-places-governments-don-t-want-you-to-know-about;148;3,65;Nonfiction;Fantasy;Paranormal;History
A Dance with Dragons (A Song of Ice and Fire, #5);George R.R. Martin;https://goodreads.com/book/show/10664113-a-dance-with-dragons;497733;4,32;Fantasy;Fiction;Fantasy;Epic Fantasy
The Ninth Orphan (The Orphan Trilogy, #1);James Morcan;https://goodreads.com/book/show/22914170-the-ninth-orphan;856;3,54;Thriller;Fiction;Mystery;Suspense
Leviathan Wakes (The Expanse, #1);James S.A. Corey;https://goodreads.com/book/show/8855321-leviathan-wakes;127578;4,25;Science Fiction;Fiction;Space;Space Opera
Poison Study (Study, #1);Maria V. Snyder;https://goodreads.com/book/show/60510.Poison_Study;125560;4,15;Fantasy;Young Adult;Romance;Fantasy
Absolute Power (Paperback);David Baldacci;https://goodreads.com/book/show/15159.Absolute_Power;85430;4,16;Fiction;Thriller;Mystery;Suspense
Cryptonomicon (Paperback);Neal Stephenson;https://goodreads.com/book/show/816.Cryptonomicon;91351;4,25;Fiction;Science Fiction;Historical;Historical Fiction
Caliban's War (The Expanse, #2);James S.A. Corey;https://goodreads.com/book/show/12591698-caliban-s-war;76099;4,32;Science Fiction;Fiction;Space;Space Opera
The King's Deception (Cotton Malone, #8);Steve Berry;https://goodreads.com/book/show/15841850-the-king-s-deception;11101;3,96;Thriller;Fiction;Mystery;Historical
Zero Day (John Puller, #1);David Baldacci;https://goodreads.com/book/show/11007587-zero-day;57761;4,00;Thriller;Fiction;Mystery;Suspense
The Orphan Trilogy (The Orphan Trilogy #1-3);James Morcan;https://goodreads.com/book/show/30975049-the-orphan-trilogy;186;3,94;Thriller;Fiction;Young Adult;Mystery
The Circle (Hardcover);Dave Eggers;https://goodreads.com/book/show/18302455-the-circle;166089;3,43;Fiction;Science Fiction;Science Fiction;Dystopia
Killing Patton: The Strange Death of World War II's Most Audacious General (Kindle Edition);Bill O'Reilly;https://goodreads.com/book/show/22381892-killing-patton;18956;4,10;History;Nonfiction;Biography;War
Hit List: An In-Depth Investigation into the Mysterious Deaths of Witnesses to the JFK Assassination (Hardcover);Richard Belzer;https://goodreads.com/book/show/16277611-hit-list;499;3,74;Nonfiction;History;Crime;True Crime
The Living (The Living, #1);Matt de la Pena;https://goodreads.com/book/show/13515320-the-living;4353;3,74;Young Adult;Adventure;Adventure;Survival
The Innocent (Will Robie, #1);David Baldacci;https://goodreads.com/book/show/12849385-the-innocent;75298;4,12;Thriller;Fiction;Mystery;Suspense
The Devil's Chessboard: Allen Dulles, the CIA, and the Rise of America's Secret Government (Hardcover);David Talbot;https://goodreads.com/book/show/24723229-the-devil-s-chessboard;1649;4,23;History;Nonfiction;Politics;Biography
The Octopus: Secret Government and the Death of Danny Casolaro (Paperback);Kenn Thomas;https://goodreads.com/book/show/264885.The_Octopus;106;3,73;Nonfiction;Politics;History;Crime
The Monuments of Mars: A City on the Edge of Forever (Paperback);Richard C. Hoagland;https://goodreads.com/book/show/409258.The_Monuments_of_Mars;128;3,76;Science;Nonfiction;Space;Science Fiction
The David Icke Guide to the Global Conspiracy: And How to End It (Paperback);David Icke;https://goodreads.com/book/show/1781245.The_David_Icke_Guide_to_the_Global_Conspiracy;415;4,03;Nonfiction;Politics;War;Science
Infinite Love is the Only Truth: Everything Else is Illusion (Paperback);David Icke;https://goodreads.com/book/show/664325.Infinite_Love_is_the_Only_Truth;461;4,06;Philosophy;Spirituality;Nonfiction;Self Help
The Temple and the Lodge (Paperback);Michael Baigent;https://goodreads.com/book/show/818188.The_Temple_and_the_Lodge;982;3,58;History;Nonfiction;Religion;Occult
Confidential Communications (Paperback);J.R. Reardon;https://goodreads.com/book/show/4496091-confidential-communications;83;3,78;Thriller;Suspense;Mystery;Thriller
JFK: The CIA, Vietnam and the Plot to Assassinate John F. Kennedy (Paperback);L. Fletcher Prouty;https://goodreads.com/book/show/298465.JFK;772;3,91;History;Nonfiction;Politics;Crime
The Pelican Brief (Paperback);John Grisham;https://goodreads.com/book/show/32499.The_Pelican_Brief;332896;3,98;Fiction;Mystery;Thriller;Suspense
The Partner (Paperback);John Grisham;https://goodreads.com/book/show/5350.The_Partner;101304;3,91;Fiction;Thriller;Mystery;Thriller
Fingerprints of the Gods: The Evidence of Earth's Lost Civilization (Paperback);Graham Hancock;https://goodreads.com/book/show/53325.Fingerprints_of_the_Gods;7553;4,18;Nonfiction;History;Science;History
The Secret History of the World (Hardcover);Mark Booth;https://goodreads.com/book/show/1841964.The_Secret_History_of_the_World;3016;3,50;History;Nonfiction;Philosophy;Religion
The Count of Monte Cristo (Paperback);Alexandre Dumas;https://goodreads.com/book/show/7126.The_Count_of_Monte_Cristo;678905;4,24;Classics;Fiction;Historical;Historical Fiction
Proofs of a Conspiracy (Paperback);John Robison;https://goodreads.com/book/show/2864812-proofs-of-a-conspiracy;125;3,90;History;Politics;Nonfiction;Religion
Conspirators' Hierarchy: The Story of the Committee of 300 (Paperback);John Coleman;https://goodreads.com/book/show/159444.Conspirators_Hierarchy;309;3,72;Nonfiction;History;Politics;Historical
Wild Fire (John Corey, #4);Nelson DeMille;https://goodreads.com/book/show/1849.Wild_Fire;22559;4,00;Fiction;Thriller;Mystery;Suspense
High Treason: The Assassination of JFK & the Case for Conspiracy (Paperback);Robert J. Groden;https://goodreads.com/book/show/320741.High_Treason;468;3,85;History;Nonfiction;Crime;True Crime
The Club Dumas (Paperback);Arturo Pérez-Reverte;https://goodreads.com/book/show/7194.The_Club_Dumas;31373;3,81;Mystery;Fiction;Historical;Historical Fiction
The Mammoth Book of Cover-Ups: The 100 Most Terrifying Conspiracies of All Time (Paperback);Jon E. Lewis;https://goodreads.com/book/show/4543520-the-mammoth-book-of-cover-ups;338;3,54;Nonfiction;History;Crime;True Crime
Daemon (Daemon, #1);Daniel Suarez;https://goodreads.com/book/show/6665847-daemon;35854;4,17;Science Fiction;Fiction;Thriller;Science Fiction
The Racketeer (Hardcover);John Grisham;https://goodreads.com/book/show/13573236-the-racketeer;77381;3,81;Fiction;Mystery;Thriller;Mystery
Blackout (Newsflesh Trilogy, #3);Mira Grant;https://goodreads.com/book/show/11806716-blackout;19515;4,09;Horror;Zombies;Horror;Science Fiction
The 5th Wave (The 5th Wave, #1);Rick Yancey;https://goodreads.com/book/show/16101128-the-5th-wave;347600;4,07;Young Adult;Science Fiction;Science Fiction;Dystopia
They Killed Our President: 63 Reasons to Believe There Was a Conspiracy to Assassinate JFK (Hardcover);Jesse Ventura;https://goodreads.com/book/show/17593244-they-killed-our-president;519;3,97;History;Nonfiction;Politics;Crime
The Accident (Paperback);Chris Pavone;https://goodreads.com/book/show/22926521-the-accident;8734;3,59;Fiction;Mystery;Suspense;Thriller
Runner (Sam Dryden, #1);Patrick  Lee;https://goodreads.com/book/show/17934463-runner;6916;3,99;Thriller;Fiction;Mystery;Science Fiction
Masks of the Illuminati (Mass Market Paperback);Robert Anton Wilson;https://goodreads.com/book/show/241888.Masks_of_the_Illuminati;1704;4,00;Fiction;Science Fiction;Fantasy;Philosophy
Influx (Mass Market Paperback);Daniel Suarez;https://goodreads.com/book/show/22668803-influx;14330;3,92;Science Fiction;Fiction;Science;Technology
The Conspiracy of Us (The Conspiracy of Us, #1);Maggie  Hall;https://goodreads.com/book/show/17134589-the-conspiracy-of-us;8703;3,82;Young Adult;Mystery;Romance;Contemporary
UFOs, JFK & Elvis: Conspiracies You Don't Have to Be Crazy to Believe (Paperback);Richard Belzer;https://goodreads.com/book/show/168970.UFOs_JFK_Elvis;638;3,58;Nonfiction;Humor;History;Politics
The Invisibles, Volume 1: Say You Want a Revolution (Paperback);Grant Morrison;https://goodreads.com/book/show/22347.The_Invisibles_Volume_1;8934;3,95;Sequential Art;Comics;Sequential Art;Graphic Novels
The Widow's Son (Historical Illuminatus Chronicles 2);Robert Anton Wilson;https://goodreads.com/book/show/129126.The_Widow_s_Son;827;4,06;Fiction;Fantasy;Historical;Historical Fiction
Schrödinger's Cat Trilogy (Paperback);Robert Anton Wilson;https://goodreads.com/book/show/62567.Schr_dinger_s_Cat_Trilogy;4410;4,07;Fiction;Science Fiction;Fantasy;Philosophy
The Sign (Hardcover);Raymond Khoury;https://goodreads.com/book/show/3851330-the-sign;4404;3,44;Fiction;Thriller;Mystery;Historical
Sinister Forces—A Warm Gun: A Grimoire of American Political Witchcraft (Hardcover);Peter Levenda;https://goodreads.com/book/show/887392.Sinister_Forces_A_Warm_Gun;140;4,25;History;Occult;Nonfiction;Mystery
The Eye in the Pyramid (Illuminatus, #1);Robert Shea;https://goodreads.com/book/show/241879.The_Eye_in_the_Pyramid;2426;3,84;Fiction;Science Fiction;Fantasy;Humor
Catching Fire (The Hunger Games, #2);Suzanne Collins;https://goodreads.com/book/show/6148028-catching-fire;2199876;4,29;Young Adult;Science Fiction;Dystopia;Fiction
Dr. Mary's Monkey: How the Unsolved Murder of a Doctor, a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald, the JFK Assassination and Emerging Global Epidemics (Paperback);Edward T. Haslam;https://goodreads.com/book/show/10255.Dr_Mary_s_Monkey;1190;3,91;History;Nonfiction;Science;Politics
Libra (Paperback);Don DeLillo;https://goodreads.com/book/show/400.Libra;12824;3,99;Fiction;Historical;Historical Fiction;Novels
Black Order (Sigma Force, #3);James Rollins;https://goodreads.com/book/show/294042.Black_Order;28425;4,15;Thriller;Fiction;Adventure;Mystery
The Inner Circle (Culper Ring, #1);Brad Meltzer;https://goodreads.com/book/show/7932146-the-inner-circle;19043;3,77;Fiction;Mystery;Thriller;Suspense
The Giver (The Giver, #1);Lois Lowry;https://goodreads.com/book/show/3636.The_Giver;1534164;4,12;Young Adult;Fiction;Classics;Science Fiction
Mockingjay (The Hunger Games, #3);Suzanne Collins;https://goodreads.com/book/show/7260188-mockingjay;2071208;4,03;Young Adult;Science Fiction;Dystopia;Fiction
Sinister Forces—The Manson Secret: A Grimoire of American Political Witchcraft (Hardcover);Peter Levenda;https://goodreads.com/book/show/887390.Sinister_Forces_The_Manson_Secret;189;4,34;History;Nonfiction;Occult;Mystery
November (Conspiracy 365 #11);Gabrielle Lord;https://goodreads.com/book/show/8100166-november;1365;4,22;Mystery;Young Adult;Adventure;Action
The Hunger Games (The Hunger Games, #1);Suzanne Collins;https://goodreads.com/book/show/2767052-the-hunger-games;5741396;4,33;Young Adult;Fiction;Science Fiction;Dystopia
The Orphan Conspiracies: 29 Conspiracy Theories from The Orphan Trilogy (Kindle Edition);James Morcan;https://goodreads.com/book/show/21521893-the-orphan-conspiracies;113;4,18;Nonfiction;Science;History;Politics
The Patriot Threat (Cotton Malone, #10);Steve Berry;https://goodreads.com/book/show/21853687-the-patriot-threat;8195;3,94;Thriller;Fiction;Mystery;Historical
Never Go Back (Jack Reacher, #18);Lee Child;https://goodreads.com/book/show/17262159-never-go-back;52303;4,04;Thriller;Fiction;Mystery;Mystery
Alice in Wonderland and the World Trade Center Disaster (Paperback);David Icke;https://goodreads.com/book/show/240887.Alice_in_Wonderland_and_the_World_Trade_Center_Disaster;271;4,00;Nonfiction;History;War;Terrorism
Cosmic Trigger: Die letzten Geheimnisse der Illuminaten oder An den Grenzen des erweiterten Bewusstseins;Robert Anton Wilson;https://goodreads.com/book/show/48624.Cosmic_Trigger;3321;4,27;Philosophy;Nonfiction;Psychology;Spirituality
Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1);Robin Sloan;https://goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore;157065;3,75;Fiction;Mystery;Fantasy;Writing
The United States of Paranoia: A Conspiracy Theory (ebook);Jesse Walker;https://goodreads.com/book/show/17331306-the-united-states-of-paranoia;702;3,60;Nonfiction;History;Politics;Psychology
Lexicon (Hardcover);Max Barry;https://goodreads.com/book/show/16158596-lexicon;27915;3,90;Fiction;Science Fiction;Thriller;Fantasy
Crossfire: The Plot That Killed Kennedy (Paperback);Jim Marrs;https://goodreads.com/book/show/301804.Crossfire;1262;4,12;History;Nonfiction;Crime;True Crime
Chariots of The Gods (Paperback);Erich von Däniken;https://goodreads.com/book/show/91202.Chariots_of_The_Gods;11280;3,49;Nonfiction;History;Science;Fantasy
Watchmen (Watchmen #1-12);Alan Moore;https://goodreads.com/book/show/472331.Watchmen;450660;4,36;Sequential Art;Graphic Novels;Sequential Art;Comics
The Eight (The Eight #1);Katherine Neville;https://goodreads.com/book/show/113310.The_Eight;30833;3,92;Fiction;Mystery;Historical;Historical Fiction
Map of Bones (Sigma Force, #2);James Rollins;https://goodreads.com/book/show/92147.Map_of_Bones;52540;4,07;Thriller;Fiction;Adventure;Mystery
February (Conspiracy 365, #2);Gabrielle Lord;https://goodreads.com/book/show/7066724-february;2831;4,13;Mystery;Young Adult;Adventure;Action
The Hit (Will Robie, #2);David Baldacci;https://goodreads.com/book/show/15791154-the-hit;46084;4,08;Thriller;Fiction;Mystery;Suspense
Pines (Wayward Pines, #1);Blake Crouch;https://goodreads.com/book/show/15096164-pines;76981;3,90;Thriller;Mystery;Horror;Fiction
One Shot (Jack Reacher, #9);Lee Child;https://goodreads.com/book/show/220968.One_Shot;83389;4,21;Thriller;Fiction;Mystery;Mystery
The Templar Revelation: Secret Guardians of the True Identity of Christ (Paperback);Lynn Picknett;https://goodreads.com/book/show/232075.The_Templar_Revelation;1541;3,52;Nonfiction;History;Religion;Historical
The Hiram Key (Paperback);Christopher    Knight;https://goodreads.com/book/show/90088.The_Hiram_Key;2101;3,72;Nonfiction;History;Religion;Occult
Trance: Formation of America (Paperback);Cathy O'Brien;https://goodreads.com/book/show/560419.Trance;511;3,89;Nonfiction;Politics;Psychology;History
The Big Book of Conspiracies (Paperback);Doug Moench;https://goodreads.com/book/show/591113.The_Big_Book_of_Conspiracies;352;4,13;Sequential Art;Comics;Sequential Art;Graphic Novels
The Third Secret (Hardcover);Steve Berry;https://goodreads.com/book/show/127249.The_Third_Secret;13400;3,85;Thriller;Fiction;Mystery;Historical
Deadline (Newsflesh Trilogy, #2);Mira Grant;https://goodreads.com/book/show/8429687-deadline;22601;4,10;Horror;Zombies;Horror;Science Fiction
Found (The Missing, #1);Margaret Peterson Haddix;https://goodreads.com/book/show/1675216.Found;35680;3,98;Science Fiction;Young Adult;Mystery;Science Fiction
The Name of the Rose (Paperback);Umberto Eco;https://goodreads.com/book/show/119073.The_Name_of_the_Rose;263691;4,12;Fiction;Historical;Historical Fiction;Mystery
